22012250;Tarkin;James Luceno;/book/show/22012250-tarkin;3.77;13879;2014
145548;Demon (Gaea, #3);John Varley;/book/show/145548.Demon;4.03;3383;1987
28506873;Gentleman Jole and the Red Queen (Vorkosigan Saga (Publication) #16);Lois McMaster Bujold;/book/show/28506873-gentleman-jole-and-the-red-queen-vorkosigan-saga;3.81;7188;2016
24406698;Dark Disciple: Star Wars;Christie Golden;/book/show/24406698-dark-disciple;3.97;12714;2015
23281815;Leviathan (The Lost Fleet: Beyond the Frontier, #5);Jack Campbell;/book/show/23281815-leviathan;4.17;4992;2015
1905408;This Darkening Universe;Lloyd Biggle Jr.;/book/show/1905408.This_Darkening_Universe;3.98;47;1975
50877;The Number of the Beast;Robert A. Heinlein;/book/show/50877.The_Number_of_the_Beast;3.61;11457;1986
8336046;Spinward Fringe Broadcast 5: Fracture (Spinward Fringe, #5, Rogue Element, #1);Randolph Lalonde;/book/show/8336046-spinward-fringe-broadcast-5;4.23;2363;
18500769;Stars and Scorpions (After Eden #2);Austin Dragon;/book/show/18500769-stars-and-scorpions;4.38;21;2013
987217;Dinosaur Planet (Dinosaur Planet, #1);Anne McCaffrey;/book/show/987217.Dinosaur_Planet;3.58;3348;1978
42447145;Death After Life: Week One Day One;Char Cam;/book/show/42447145-death-after-life;4.83;30;2018
216864;Grounded;David Bischoff;/book/show/216864.Grounded;3.40;754;1993
6773432;TimeRiders (TimeRiders, #1);Alex Scarrow;/book/show/6773432-timeriders;3.82;11011;2010
1137558;The Butterfly Kid;Chester Anderson;/book/show/1137558.The_Butterfly_Kid;3.82;131;1967
18008226;Nathaniel's 1st Adventure (Cosmic Aviators, #1);G.E.F. Neilson;/book/show/18008226-nathaniel-s-1st-adventure;4.33;42;2013
213164;Broken Time;Emily Devenport;/book/show/213164.Broken_Time;3.75;108;2000
540503;Beyond This Horizon;Robert A. Heinlein;/book/show/540503.Beyond_This_Horizon;3.74;4466;1979
26114364;Waypoint Kangaroo (Kangaroo, #1);Curtis C. Chen;/book/show/26114364-waypoint-kangaroo;3.97;932;2016
4135826;In the Courts of the Sun (Jed de Landa, #1);Brian D'Amato;/book/show/4135826-in-the-courts-of-the-sun;3.32;1028;2009
6765290;Tales from 2 A.M;John  Schreiber;/book/show/6765290-tales-from-2-a-m;4.67;3;2004
223222;The Lifted Veil;George Eliot;/book/show/223222.The_Lifted_Veil;3.40;2517;2007
20359709;The Clockwork Dagger (Clockwork Dagger, #1);Beth Cato;/book/show/20359709-the-clockwork-dagger;3.63;1755;2014
1597269;Maelstrom;Paul Preuss;/book/show/1597269.Maelstrom;3.67;522;1988
267329;Colony;Ben Bova;/book/show/267329.Colony;3.60;1085;1999
31558768;The Rewind;Retta Bono;/book/show/31558768-the-rewind;3.75;8;
76171;We;Yevgeny Zamyatin;/book/show/76171.We;3.93;63174;1993
3844489;The Spaceship Under the Apple Tree;Louis Slobodkin;/book/show/3844489-the-spaceship-under-the-apple-tree;4.03;159;
766307;Day of Descent;Judith Reeves-Stevens;/book/show/766307.Day_of_Descent;3.86;74;1993
931866;Brothers of the Snake (Warhammer 40,000);Dan Abnett;/book/show/931866.Brothers_of_the_Snake;4.01;1527;2007
26075611;The Vorman Insurgence (Freedom Reigns, #2);J.J. Mainor;/book/show/26075611-the-vorman-insurgence;0.00;0;2015
60929;Dawn (Xenogenesis, #1);Octavia E. Butler;/book/show/60929.Dawn;4.12;25859;1997
29072894;Beyond Death (Perimeter Defense #2);Michael Atamanov;/book/show/29072894-beyond-death;4.16;1006;2016
52004896;How Times Have Changed: A Thrilling Science Fiction Novel;Sam Denman;/book/show/52004896-how-times-have-changed;5.00;2;2019
9680728;Rise of the Corpses (The Undertakers, #1);Ty Drago;/book/show/9680728-rise-of-the-corpses;4.00;442;2011
60924;Seed to Harvest (Patternmaster, #1-4);Octavia E. Butler;/book/show/60924.Seed_to_Harvest;4.34;4387;2007
60926;Lilith's Brood (Xenogenesis, #1-3);Octavia E. Butler;/book/show/60926.Lilith_s_Brood;4.34;13903;2000
25979296;Caligatha;Matt Spire;/book/show/25979296-caligatha;4.15;85;2015
31360;Children of the Mind (Ender's Saga, #4);Orson Scott Card;/book/show/31360.Children_of_the_Mind;3.76;93858;2002
24768;Pretties (Uglies, #2);Scott Westerfeld;/book/show/24768.Pretties;3.85;224438;2005
394767;Kaleidoscope;Ray Bradbury;/book/show/394767.Kaleidoscope;4.09;404;1997
36104720;When the Earth Had a Moon (Part 1);A.M. Cunning;/book/show/36104720-when-the-earth-had-a-moon;3.67;39;2017
1549249;Earthblood and Other Stories;Keith Laumer;/book/show/1549249.Earthblood_and_Other_Stories;3.92;26;2008
22054918;A New Dawn;John Jackson Miller;/book/show/22054918-a-new-dawn;3.77;10911;2014
24766;The Secret Hour (Midnighters, #1);Scott Westerfeld;/book/show/24766.The_Secret_Hour;3.81;28004;2008
92625;The Ones Who Walk Away from Omelas;Ursula K. Le Guin;/book/show/92625.The_Ones_Who_Walk_Away_from_Omelas;4.38;14476;1997
17287612;Earth Force I;Robert C. Adams;/book/show/17287612-earth-force-i;3.78;18;2013
632751;The Phoenix Exultant (Golden Age, #2);John C. Wright;/book/show/632751.The_Phoenix_Exultant;4.12;1748;2003
632753;The Golden Transcendence (Golden Age, #3);John C. Wright;/book/show/632753.The_Golden_Transcendence;4.15;1644;2004
5292173;Relentless (The Lost Fleet, #5);Jack Campbell;/book/show/5292173-relentless;4.06;14939;2009
235111;The Scent of Shadows (Signs of the Zodiac, #1);Vicki Pettersson;/book/show/235111.The_Scent_of_Shadows;3.51;9800;2007
12438044;Rebellion (Star Force, #3);B.V. Larson;/book/show/12438044-rebellion;4.00;4458;2011
25843420;The Atlantis Gene (The Origin Mystery, #1);A.G. Riddle;/book/show/25843420-the-atlantis-gene;3.72;55562;2015
21481117;Sins Of The Father;Thelonious Legend;/book/show/21481117-sins-of-the-father;4.01;69;2014
3422550;The Instrumentality of Mankind;Cordwainer Smith;/book/show/3422550-the-instrumentality-of-mankind;4.12;1436;1988
12583196;Soul Searching (Nodes of God, #1);Keith Caserta;/book/show/12583196-soul-searching;3.87;15;2011
1902164;The Variable Man and Other Stories;Philip K. Dick;/book/show/1902164.The_Variable_Man_and_Other_Stories;3.85;335;1969
12942010;Feedback (Variant, #2);Robison Wells;/book/show/12942010-feedback;3.56;7503;2012
18133195;The Fight for Immortality (The Fight for Immortality, #1-2);Peter Arthur;/book/show/18133195-the-fight-for-immortality;3.76;142;2013
32825168;Wind from the Abyss (Silistra, #3);Janet E. Morris;/book/show/32825168-wind-from-the-abyss;4.13;97;2106
968827;Where Late the Sweet Birds Sang;Kate Wilhelm;/book/show/968827.Where_Late_the_Sweet_Birds_Sang;3.87;8679;1977
5992412;The Legend of Miaree;Zach Hughes;/book/show/5992412-the-legend-of-miaree;3.19;16;1974
11019965;Extinction (Star Force, #2);B.V. Larson;/book/show/11019965-extinction;3.89;4907;2011
56842;Fatherland;Robert   Harris;/book/show/56842.Fatherland;3.98;32991;1993
6289920;Covet (Fallen Angels, #1);J.R. Ward;/book/show/6289920-covet;3.91;45370;2009
116356;Footfall;Larry Niven;/book/show/116356.Footfall;3.91;13872;1997
937122;Once Bitten, Twice Shy (Jaz Parks, #1);Jennifer Rardin;/book/show/937122.Once_Bitten_Twice_Shy;3.72;11827;2007
40919465;Warp;Nat Fladager;/book/show/40919465-warp;4.71;7;2018
5226027;Wireless;Charles Stross;/book/show/5226027-wireless;3.91;2850;2009
908311;The Female Man;Joanna Russ;/book/show/908311.The_Female_Man;3.53;5774;1997
845599;The Unreasoning Mask;Philip José Farmer;/book/show/845599.The_Unreasoning_Mask;3.48;415;2007
17826638;Rogue Genesis (Shimmer in the Dark, #1);Ceri London;/book/show/17826638-rogue-genesis;4.44;135;2013
7841670;CryoBurn (Vorkosigan Saga, #14);Lois McMaster Bujold;/book/show/7841670-cryoburn;4.07;12424;2010
26215914;Caretaker (Caretaker Chronicles, #1);Josi Russell;/book/show/26215914-caretaker;3.76;1053;2015
100933;That Hideous Strength (The Space Trilogy, #3);C.S. Lewis;/book/show/100933.That_Hideous_Strength;3.88;28644;2005
11364180;Die Arena;Stephen King;/book/show/11364180-die-arena;3.90;246520;2009
337116;The Difference Engine;William Gibson;/book/show/337116.The_Difference_Engine;3.42;18273;1992
18719397;By Right of Arms;J.T. Buckley;/book/show/18719397-by-right-of-arms;4.14;7;2013
12591698;Caliban's War (The Expanse, #2);James S.A. Corey;/book/show/12591698-caliban-s-war;4.34;88881;2012
17046614;Romulus Buckle & the City of the Founders (Chronicles of the Pneumatic Zeppelin, #1);Richard Ellis Preston Jr.;/book/show/17046614-romulus-buckle-the-city-of-the-founders;3.63;1114;2013
3229607;The Quatermass Experiment (Quatermass #1);Nigel Kneale;/book/show/3229607-the-quatermass-experiment;4.13;84;1979
93371;Akira, Vol. 1;Katsuhiro Otomo;/book/show/93371.Akira_Vol_1;4.38;22640;2000
119835;Angel-Seeker (Samaria, #5);Sharon Shinn;/book/show/119835.Angel_Seeker;3.92;3170;2005
15805001;Acquired Traits (Dominant Species, #3);David Coy;/book/show/15805001-acquired-traits;3.91;56;2012
607559;The Becoming (Anna Strong Chronicles, #1);Jeanne C. Stein;/book/show/607559.The_Becoming;3.54;5946;2006
172740;Songs of Earth and Power;Greg Bear;/book/show/172740.Songs_of_Earth_and_Power;4.04;1157;1996
13088128;In Her Name: The Last War (In Her Name: The Last War, #1-3);Michael R. Hicks;/book/show/13088128-in-her-name;4.36;626;2011
24990047;Earth's Last War (Children of Destiny #1);Glenn Van Dyke;/book/show/24990047-earth-s-last-war;3.54;56;2015
34811896;Pandemic (The Extinction Files, #1);A.G. Riddle;/book/show/34811896-pandemic;4.02;19431;2017
41337;The Nonborn King (Saga of the Pliocene Exile, #3);Julian  May;/book/show/41337.The_Nonborn_King;4.17;5089;1984
468008;Emphyrio;Jack Vance;/book/show/468008.Emphyrio;3.88;2231;1970
349090;Infinity Welcomes Careful Drivers (Red Dwarf #1);Grant Naylor;/book/show/349090.Infinity_Welcomes_Careful_Drivers;4.06;25272;1992
141860;The Science Fiction Hall of Fame: Volume One, 1929-1964 (Science Fiction Hall of Fame, #1);Robert Silverberg;/book/show/141860.The_Science_Fiction_Hall_of_Fame;4.34;5002;2005
453975;Great Sky River (Galactic Center, #3);Gregory Benford;/book/show/453975.Great_Sky_River;3.88;1711;2004
31252282;Alpha Black;Robert Sharp;/book/show/31252282-alpha-black;4.00;4;2016
626854;Drowning Towers;George Turner;/book/show/626854.Drowning_Towers;3.87;711;1996
27419429;No Ordinary Star (No Ordinary Star, #1);M.C. Frank;/book/show/27419429-no-ordinary-star;3.97;291;2015
36510759;The Freeze-Frame Revolution;Peter Watts;/book/show/36510759-the-freeze-frame-revolution;3.99;3547;2018
26124482;The Russian Sleep Experiment;Holly Ice;/book/show/26124482-the-russian-sleep-experiment;3.59;162;2015
32454770;I'm With You;Allie Frost;/book/show/32454770-i-m-with-you;4.26;427;2016
35601772;Elysium Fire (Prefect Dreyfus Emergency #2);Alastair Reynolds;/book/show/35601772-elysium-fire;4.04;3708;2018
4699575;Daemon (Daemon, #1);Daniel Suarez;/book/show/4699575-daemon;4.16;38235;2009
43460271;Conjunction (The Wise Society, #1);A.D. Zoltan;/book/show/43460271-conjunction;4.52;46;2019
1041041;The People That Time Forgot (Caspak, #2);Edgar Rice Burroughs;/book/show/1041041.The_People_That_Time_Forgot;3.70;1876;2008
16789;The Good Fairies of New York;Martin Millar;/book/show/16789.The_Good_Fairies_of_New_York;3.51;5073;2006
182550;Phoenix Without Ashes;Edward Bryant;/book/show/182550.Phoenix_Without_Ashes;3.56;223;1975
697251;Martian Time-Slip;Philip K. Dick;/book/show/697251.Martian_Time_Slip;3.77;10313;1995
6172216;Some Words With a Mummy;Edgar Allan Poe;/book/show/6172216-some-words-with-a-mummy;3.43;479;
18710190;Allegiant (Divergent, #3);Veronica Roth;/book/show/18710190-allegiant;3.63;783502;2013
251633;The Invincible;Stanisław Lem;/book/show/251633.The_Invincible;4.17;5777;1973
8130313;Solitaire;Kelley Eskridge;/book/show/8130313-solitaire;3.99;1144;2011
38899614;The Seclusion;Jacqui Castle;/book/show/38899614-the-seclusion;3.98;297;2018
21265230;The Humans;Matt Haig;/book/show/21265230-the-humans;4.09;47182;2014
10075553;Soft Apocalypse;Will McIntosh;/book/show/10075553-soft-apocalypse;3.49;2389;2011
7234921;Earth Strike (Star Carrier, #1);Ian Douglas;/book/show/7234921-earth-strike;3.77;5077;2010
101864;Iron Sunrise (Eschaton, #2);Charles Stross;/book/show/101864.Iron_Sunrise;3.97;8701;2005
18596802;Dominion;Scott McElhaney;/book/show/18596802-dominion;3.75;139;2013
2723;The Years of Rice and Salt;Kim Stanley Robinson;/book/show/2723.The_Years_of_Rice_and_Salt;3.74;10751;2003
25288367;A Date With Angel: And Other Things That Weren't Supposed To Happen (Kim and Angel, #1);J. Judkins;/book/show/25288367-a-date-with-angel;3.83;436;2015
4717662;Shadow on the Hearth;Judith Merril;/book/show/4717662-shadow-on-the-hearth;3.51;51;1950
668599;The Fuzzy Papers (Fuzzy Sapiens, #1-2);H. Beam Piper;/book/show/668599.The_Fuzzy_Papers;4.21;1091;1980
101869;The Atrocity Archives (Laundry Files, #1);Charles Stross;/book/show/101869.The_Atrocity_Archives;3.92;20234;2006
485894;The Metamorphosis;Franz Kafka;/book/show/485894.The_Metamorphosis;3.81;583339;1972
44590965;UNJU - The Jump;Gleneley Stander;/book/show/44590965-unju---the-jump;4.62;8;2019
64316;The White Mountains;John Christopher;/book/show/64316.The_White_Mountains;3.94;11394;2003
9658622;Infinite Space, Infinite God II;Karina Lumbert Fabian;/book/show/9658622-infinite-space-infinite-god-ii;4.17;18;2010
33515572;The Whisperer in Darkness;H.P. Lovecraft;/book/show/33515572-the-whisperer-in-darkness;3.93;1868;2016
10374;Hard-Boiled Wonderland and the End of the World;Haruki Murakami;/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World;4.15;99880;2003
798702;Galaxies;Barry N. Malzberg;/book/show/798702.Galaxies;3.54;161;1996
186102;The Killing of Worlds (Succession, #2);Scott Westerfeld;/book/show/186102.The_Killing_of_Worlds;4.06;1713;2005
22036200;R.A.E.C.E. Genesis;Geoffrey C. Porter;/book/show/22036200-r-a-e-c-e-genesis;4.21;19;2014
104342;Grass (Arbai, #1);Sheri S. Tepper;/book/show/104342.Grass;4.05;9657;2002
35773809;Freaks Episode 3 The Rebel;J O Young;/book/show/35773809-freaks-episode-3-the-rebel;5.00;5.00 avg rating — 1 rating;2017
116171;Metaplanetary;Tony Daniel;/book/show/116171.Metaplanetary;3.86;394;2002
10904691;Beyond the Fall of Night;Arthur C. Clarke;/book/show/10904691-beyond-the-fall-of-night;3.75;1171;1991
22446129;Lest We Remember;Isaac Asimov;/book/show/22446129-lest-we-remember;4.06;18;1982
2220766;The Two Faces of Tomorrow;James P. Hogan;/book/show/2220766.The_Two_Faces_of_Tomorrow;3.90;803;1979
45255;The Reality Dysfunction Part 2: Expansion (Night's Dawn 1);Peter F. Hamilton;/book/show/45255.The_Reality_Dysfunction_Part_2;4.30;4246;1997
17920175;Wayward (Wayward Pines #2);Blake Crouch;/book/show/17920175-wayward;4.13;47234;2013
45252;Pandora's Star;Peter F. Hamilton;/book/show/45252.Pandora_s_Star;4.24;39890;2005
26101969;An Accidental Goddess;Linnea Sinclair;/book/show/26101969-an-accidental-goddess;3.96;2861;2014
4025200;The Unincorporated Man  (Unincorporated Man #1);Dani Kollin;/book/show/4025200-the-unincorporated-man;3.80;3186;2009
1926542;Metrophage;Richard Kadrey;/book/show/1926542.Metrophage;3.47;964;1988
22541767;The True Lives of the Fabulous Killjoys;Gerard Way;/book/show/22541767-the-true-lives-of-the-fabulous-killjoys;4.08;3245;2014
142296;The Anubis Gates;Tim Powers;/book/show/142296.The_Anubis_Gates;3.93;13996;1997
38619;Magic Bites (Kate Daniels, #1);Ilona Andrews;/book/show/38619.Magic_Bites;4.07;96688;2007
18952;The Rediscovery of Man;Cordwainer Smith;/book/show/18952.The_Rediscovery_of_Man;4.14;3057;1999
68034;Buffalo Gals, Won't You Come Out Tonight;Ursula K. Le Guin;/book/show/68034.Buffalo_Gals_Won_t_You_Come_Out_Tonight;3.90;703;1994
36097383;Intraterrestrial;Nicholas Conley;/book/show/36097383-intraterrestrial;3.90;68;2018
29962992;Cartesian Genesis;Richard Kahlshier;/book/show/29962992-cartesian-genesis;3.50;4;2016
18423;The Left Hand of Darkness (Hainish Cycle #4);Ursula K. Le Guin;/book/show/18423.The_Left_Hand_of_Darkness;4.07;110400;2000
17383495;Sorrow's Point;Danielle DeVor;/book/show/17383495-sorrow-s-point;3.87;322;2013
11918;Bitten (Otherworld, #1);Kelley Armstrong;/book/show/11918.Bitten;4.05;87378;2004
27209199;The High Ground (Imperials, #1);Melinda M. Snodgrass;/book/show/27209199-the-high-ground;3.64;354;2016
816;Cryptonomicon;Neal Stephenson;/book/show/816.Cryptonomicon;4.25;95213;2002
12930;Messenger (The Giver, #3);Lois Lowry;/book/show/12930.Messenger;3.91;106818;2006
12936;Gathering Blue (The Giver, #2);Lois Lowry;/book/show/12936.Gathering_Blue;3.82;151153;2000
17282393;Ghosts of Ophidian;Scott McElhaney;/book/show/17282393-ghosts-of-ophidian;3.68;241;2013
953801;To the End of Time;Olaf Stapledon;/book/show/953801.To_the_End_of_Time;4.22;9;1975
20340814;A Call to Duty (Honorverse: Manticore Ascendant, #1);David Weber;/book/show/20340814-a-call-to-duty;4.10;3343;2014
1153454;The Star Wars Trilogy: Star Wars/The Empire Strikes Back/Return of the Jedi;George Lucas;/book/show/1153454.The_Star_Wars_Trilogy;4.25;6543;1993
222366;Star Man's Son, 2250 A.D;Andre Norton;/book/show/222366.Star_Man_s_Son_2250_A_D;4.03;2382;1980
58314;The Elementary Particles;Michel Houellebecq;/book/show/58314.The_Elementary_Particles;3.80;29116;2001
3296661;City At The End Of Time;Greg Bear;/book/show/3296661-city-at-the-end-of-time;3.16;1958;2009
14180;Selected Stories of Philip K. Dick;Philip K. Dick;/book/show/14180.Selected_Stories_of_Philip_K_Dick;4.25;3222;2002
1531209;The Jonah Kit;Ian Watson;/book/show/1531209.The_Jonah_Kit;3.15;129;2002
1393080;To Die in Italbar;Roger Zelazny;/book/show/1393080.To_Die_in_Italbar;3.67;644;1977
14185;The Three Stigmata of Palmer Eldritch;Philip K. Dick;/book/show/14185.The_Three_Stigmata_of_Palmer_Eldritch;4.01;29212;2010
7939266;City of Illusions;Ursula K. Le Guin;/book/show/7939266-city-of-illusions;3.87;5436;1974
76740;The Demolished Man;Alfred Bester;/book/show/76740.The_Demolished_Man;3.99;26764;1999
31674877;Merchants and Maji (Dissolution Cycle, #0.7);William C. Tracy;/book/show/31674877-merchants-and-maji;3.90;20;2016
68322;Probability Moon (Probability, #1);Nancy Kress;/book/show/68322.Probability_Moon;3.61;1340;2000
27833670;Dark Matter;Blake Crouch;/book/show/27833670-dark-matter;4.10;221732;2016
13558414;Toxic Haven;Gabriella Bradley;/book/show/13558414-toxic-haven;3.00;7;2012
20493457;Leviticus;Daniel Seltzer;/book/show/20493457-leviticus;3.89;18;2013
310722;The Slynx;Tatyana Tolstaya;/book/show/310722.The_Slynx;3.82;3553;2007
25012645;It Takes A Village l: The Beginning.;Marley Claire;/book/show/25012645-it-takes-a-village-l;4.89;9;2015
29860848;Dawn of Procyon;Mark R. Healy;/book/show/29860848-dawn-of-procyon;4.02;323;2016
970602;The Night Land;William Hope Hodgson;/book/show/970602.The_Night_Land;3.57;1197;2001
21897642;Hawthorne: Chronicles of the Brass Hand ~ Mystirio Astronomiki;Christopher C. Meeker;/book/show/21897642-hawthorne;4.11;37;2014
333867;The Stars My Destination;Alfred Bester;/book/show/333867.The_Stars_My_Destination;4.11;40298;1996
22381273;The Alternates;Christopher Douglas;/book/show/22381273-the-alternates;3.55;11;2014
18260296;Dead Underground (Alec Mercer, #1);Jaideep Bhoosreddy;/book/show/18260296-dead-underground;4.67;39;2013
28576095;Swimming Monkeys: Revelation;Steve Hadden;/book/show/28576095-swimming-monkeys;4.73;56;2015
15803677;Edge Effects (Dominant Species, #2);David Coy;/book/show/15803677-edge-effects;3.94;66;2012
18593163;The Fifth Column;Robert Corrado;/book/show/18593163-the-fifth-column;4.77;13;2013
234501;Startide Rising (The Uplift Saga, #2);David Brin;/book/show/234501.Startide_Rising;4.04;28246;1983
25176474;Pirates (Nastragull #1);Erik Martin Willén;/book/show/25176474-pirates;3.66;53;2015
20926499;The Pixel Eye;Paul Levinson;/book/show/20926499-the-pixel-eye;3.41;44;2014
1372055;Courageous (The Lost Fleet, #3);Jack Campbell;/book/show/1372055.Courageous;3.97;15347;2007
837231;It's Such a Beautiful Day;Isaac Asimov;/book/show/837231.It_s_Such_a_Beautiful_Day;4.06;102;1992
18176532;Sacrificed in Shadow (Ascension #1);S.M. Reine;/book/show/18176532-sacrificed-in-shadow;4.02;2235;2013
215821;Regeneration (Species Imperative, #3);Julie E. Czerneda;/book/show/215821.Regeneration;4.13;1131;2007
21421659;Winter's Line ("W" #1);Geoffrey Porter;/book/show/21421659-winter-s-line;4.50;2;
20706284;Ancillary Sword (Imperial Radch #2);Ann Leckie;/book/show/20706284-ancillary-sword;4.06;38149;2014
729727;Phoenix Café (White Queen, #3);Gwyneth Jones;/book/show/729727.Phoenix_Caf_;3.73;55;1998
67956;Dying of the Light;George R.R. Martin;/book/show/67956.Dying_of_the_Light;3.57;5329;2004
13352266;The Arrows of Time (Orthogonal #3);Greg Egan;/book/show/13352266-the-arrows-of-time;4.01;541;2014
35018901;Head On (Lock In, #2);John Scalzi;/book/show/35018901-head-on;4.00;14424;2018
40448;Thirteen;Richard K. Morgan;/book/show/40448.Thirteen;3.89;10484;2007
1417051;A Stainless Steel Rat is Born (Stainless Steel Rat, #0);Harry Harrison;/book/show/1417051.A_Stainless_Steel_Rat_is_Born;3.96;7751;1985
123063;Under the Skin;Michel Faber;/book/show/123063.Under_the_Skin;3.72;20139;2004
40445;Altered Carbon (Takeshi Kovacs, #1);Richard K. Morgan;/book/show/40445.Altered_Carbon;4.05;81588;2006
6555373;The Thing on the Doorstep;H.P. Lovecraft;/book/show/6555373-the-thing-on-the-doorstep;4.09;2386;1937
16689;Citizen of the Galaxy;Robert A. Heinlein;/book/show/16689.Citizen_of_the_Galaxy;3.99;13350;2005
156775;Quarantine (Subjective Cosmology #1);Greg Egan;/book/show/156775.Quarantine;3.89;4051;1995
31299378;Spatiality 3;Jacob Deemer;/book/show/31299378-spatiality-3;4.50;2;2016
9988404;I biplani di d'Annunzio;Luca Masali;/book/show/9988404-i-biplani-di-d-annunzio;3.58;55;1996
20943489;Broken Embrace (Embrace, #3);Dana Mason;/book/show/20943489-broken-embrace;4.00;111;2014
29345928;Di undici foglie;Dino Olivieri;/book/show/29345928-di-undici-foglie;4.17;48;2015
92504;Solar Lottery;Philip K. Dick;/book/show/92504.Solar_Lottery;3.49;3544;2003
15761187;The Earth Gate;Chris Comish;/book/show/15761187-the-earth-gate;3.39;23;2012
21805717;Only Ever Yours;Louise O'Neill;/book/show/21805717-only-ever-yours;3.77;12300;2014
33676;Saving the World and Other Extreme Sports (Maximum Ride, #3);James Patterson;/book/show/33676.Saving_the_World_and_Other_Extreme_Sports;4.15;86112;2007
35125;Alien;Alan Dean Foster;/book/show/35125.Alien;4.09;16996;1979
33062749;Pale Bricks;K.L. Stein;/book/show/33062749-pale-bricks;3.60;82;2016
15984804;Guardian (The Lost Fleet: Beyond the Frontier, #3);Jack Campbell;/book/show/15984804-guardian;4.06;8851;2013
1510601;Winterflight;Joseph Bayly;/book/show/1510601.Winterflight;3.53;124;2006
28692401;The Fairway (Super Indy #2);Alex Letner;/book/show/28692401-the-fairway;4.84;37;2016
14761185;Nadir (The Samsara Chronicles #2);Diana Kemp;/book/show/14761185-nadir;3.78;9;2012
1285614;Echoes of Earth;Sean Williams;/book/show/1285614.Echoes_of_Earth;3.70;298;2002
13541612;Doctor Who: Shada;Gareth Roberts;/book/show/13541612-doctor-who;4.25;5035;2012
14761190;Covenant (The Samsara Chronicles #3);Diana Kemp;/book/show/14761190-covenant;3.88;8;2012
14761193;Itineras (The Samsara Chronicles #4);Diana Kemp;/book/show/14761193-itineras;4.14;7;2012
761154;The Reality Dysfunction 1: Emergence (Night's Dawn 1);Peter F. Hamilton;/book/show/761154.The_Reality_Dysfunction_1;4.26;6418;1997
12444;Maia (Beklan Empire #2);Richard  Adams;/book/show/12444.Maia;4.01;2141;1984
92610;Rocannon's World;Ursula K. Le Guin;/book/show/92610.Rocannon_s_World;3.74;11261;1984
27003;The Eyre Affair (Thursday Next, #1);Jasper Fforde;/book/show/27003.The_Eyre_Affair;3.90;111137;2003
13528419;The Hydrogen Sonata (Culture, #10);Iain M. Banks;/book/show/13528419-the-hydrogen-sonata;4.18;17951;2012
7934050;Surface Detail (Culture, #9);Iain M. Banks;/book/show/7934050-surface-detail;4.25;22198;2010
17707563;Things Fall Apart (Supervolcano, #3);Harry Turtledove;/book/show/17707563-things-fall-apart;3.34;485;2013
893590;Diamond Dogs, Turquoise Days;Alastair Reynolds;/book/show/893590.Diamond_Dogs_Turquoise_Days;3.97;7984;2003
39674665;Mars Base 1: A new discovery!;Bruce   Walker;/book/show/39674665-mars-base-1;4.71;7;2018
22853297;Tech World (Undying Mercenaries, #3);B.V. Larson;/book/show/22853297-tech-world;4.09;4803;2014
31833888;The Star-Sent Knaves;Keith Laumer;/book/show/31833888-the-star-sent-knaves;4.00;8;2016
7186367;紫色のクオリア [Murasakiiro no Qualia];うえお 久光;/book/show/7186367-murasakiiro-no-qualia;4.30;44;2009
21056348;True Forms: Illustrated;June Elliott;/book/show/21056348-true-forms;5.00;5.00 avg rating — 1 rating;2014
51481910;Life Less Traveled;M.P. Sanders;/book/show/51481910-life-less-traveled;5.00;2;2020
7158340;The Dragon Variation (Liaden Universe, #5-6,8);Sharon Lee;/book/show/7158340-the-dragon-variation;4.44;650;2010
23197269;Aurora;Kim Stanley Robinson;/book/show/23197269-aurora;3.74;18148;2015
25063475;Khimera;César Pérez Gellida;/book/show/25063475-khimera;3.69;337;2015
3284166;Kelwin;Neal Barrett Jr.;/book/show/3284166-kelwin;3.31;16;1970
34569357;Remembrance of Earth's Past: The Three-Body Trilogy (Remembrance of Earth's Past #1-3);Liu Cixin;/book/show/34569357-remembrance-of-earth-s-past;4.60;931;2017
25733442;Version Control;Dexter Palmer;/book/show/25733442-version-control;3.75;5702;2016
18692689;Out of the Black (Odyssey One, #4);Evan Currie;/book/show/18692689-out-of-the-black;4.25;5929;2014
23168784;Dark Orbit;Carolyn Ives Gilman;/book/show/23168784-dark-orbit;3.67;1980;2015
9359799;All the Lives He Led;Frederik Pohl;/book/show/9359799-all-the-lives-he-led;2.93;249;2011
17306293;Shift (Shift, #1-3 - Silo, #2);Hugh Howey;/book/show/17306293-shift;4.12;68448;2013
989176;The Long Night;Poul Anderson;/book/show/989176.The_Long_Night;3.73;204;1999
32277;Eden: It's an Endless World, Volume 1 (Eden: It's an Endless World, #1);Hiroki Endo;/book/show/32277.Eden;3.97;1901;2005
15857227;Through the Ever Night (Under the Never Sky, #2);Veronica Rossi;/book/show/15857227-through-the-ever-night;4.15;67298;2013
5812;V for Vendetta;Steve Moore;/book/show/5812.V_for_Vendetta;4.15;3178;2006
15830433;Demon Untamed (Shadow Quest, #4);Kiersten Fay;/book/show/15830433-demon-untamed;3.78;667;2013
26855344;The Kabrini Message;J.R. Egles;/book/show/26855344-the-kabrini-message;4.58;12;2013
190999;Way Station;Clifford D. Simak;/book/show/190999.Way_Station;4.04;21023;1992
